Date,ca,fr,ge,it,jp,uk,us
2006/8/9,0.106690,1.386357,1.165610,0.984758,0.948880,0.766959,-0.464238
2006/8/10,-0.878389,-1.859926,-2.039315,-1.453902,-0.020892,-1.553885,0.454040
2006/8/11,0.364903,0.095775,-0.049815,-0.094530,-0.910449,0.159955,-0.430193
2006/8/14,-1.295933,1.024248,0.935893,0.459449,1.112318,0.594388,0.122251
2006/8/15,1.209261,1.619607,1.797193,0.328952,0.591615,0.674106,1.399009
2006/8/16,1.004668,1.066780,1.188213,1.616473,1.747624,0.279764,0.824398
2006/8/17,0.191724,0.338663,0.486628,0.524356,0.361116,-0.242498,0.159220
2006/8/18,-0.737360,-0.569098,-0.607828,-0.123890,0.389990,-0.625472,0.372026
2006/8/21,1.433332,0.208978,0.345861,0.473348,-1.217268,1.111460,-0.388895
2006/8/22,0.769265,-0.299728,-0.472613,-0.418542,0.633327,-0.651878,0.087506
2006/8/23,0.662901,-0.923576,-0.858703,-0.901926,-0.147432,-0.443049,-0.477015
2006/8/24,-0.987964,0.603330,0.597696,1.277160,-0.926285,0.032478,0.240432
2006/8/25,-0.054789,-0.334856,-0.387722,-0.272244,-1.052750,-0.138103,-0.074334
2006/8/28,0.315086,1.043240,1.063557,0.487715,-1.028835,0.581514,0.535104
2006/8/29,-0.933287,-0.102572,-0.395483,-0.293507,1.219006,-0.039986,0.214318
2006/8/30,0.130088,1.069853,0.996217,1.155655,-0.360478,1.364024,0.040317
2006/8/31,0.022450,-0.585414,-0.389569,-0.324532,1.162173,-0.554721,0.010911
2006/9/1,1.008089,0.489764,0.334470,0.602512,-0.076469,0.781777,0.548827
2006/9/4,-0.054252,0.859500,1.071045,0.653455,2.173949,0.680770,0.000000
2006/9/5,-0.115900,-1.040698,-0.880334,-0.672739,-0.068352,-0.721563,0.194722
2006/9/6,-1.248420,-1.209762,-1.294017,-0.902155,-0.996924,-1.485264,-1.027629
2006/9/7,-1.338537,-1.557979,-1.174035,-0.859780,-1.702900,-1.590966,-0.468239
2006/9/8,-1.173946,-0.210508,-0.142929,-0.047403,0.143775,-0.089908,0.366773
2006/9/11,-2.150895,-0.192989,0.185115,-0.193560,-2.317840,-0.606825,0.025989
2006/9/12,0.605773,1.300611,1.259335,0.571981,-0.655074,1.458578,1.068267
2006/9/13,0.551194,0.157793,0.493776,-0.049186,0.114797,-0.039363,0.390539
2006/9/14,-0.745514,0.333362,0.579025,0.348892,1.154437,0.655937,-0.164341
2006/9/15,-0.318040,-0.329513,-0.287143,-0.989635,-0.469267,-0.637236,0.263105
2006/9/18,1.365289,0.336307,0.143674,0.250099,-0.356564,0.095779,0.099551
2006/9/19,-0.898958,-0.399491,-0.757478,-0.513457,0.588304,-0.394104,-0.232226
2006/9/20,-1.032738,1.410847,1.313115,1.004740,-1.471219,0.687851,0.507286
2006/9/21,0.415697,0.454880,0.246633,0.630249,1.087401,0.904329,-0.552570
2006/9/22,-0.163885,-0.569114,-0.645614,-0.351951,-0.730370,-0.899328,-0.265110
2006/9/25,0.302761,-0.474611,-0.185995,-0.572212,-0.442944,-0.567846,0.884265
2006/9/26,0.583036,0.917739,0.488515,0.253213,-1.070635,1.032842,0.754243
2006/9/27,1.220304,0.708950,0.762242,0.525024,2.373643,0.599394,0.057380
2006/9/28,0.849677,0.030001,-0.117909,0.126493,0.313247,-0.097568,0.199542
2006/9/29,-0.877998,-0.156705,0.103599,0.039737,0.337620,-0.406721,-0.255094
2006/10/2,0.169873,0.460179,0.578825,0.523506,1.191441,0.839671,-0.355978
2006/10/3,-2.650671,-0.547231,-0.252187,-0.131884,-0.569223,-0.131513,0.184279
2006/10/4,0.247798,0.222451,0.544282,0.349104,-0.974049,0.268920,1.213685
2006/10/5,1.159666,0.647869,0.524971,0.636242,2.263705,0.258945,0.283680
2006/10/6,-0.621607,-0.934029,-0.704676,-0.821606,-0.911336,-0.404285,-0.297055
2006/10/9,0.440189,0.113509,0.165755,0.434698,-0.134410,0.132921,0.133670
2006/10/10,-0.218780,-0.018927,0.050126,0.174182,-0.268194,0.161681,0.227379
2006/10/11,-1.847121,0.138053,0.123807,0.698691,-0.565101,0.103632,-0.273200
2006/10/12,1.078429,0.738662,0.565390,0.192732,-0.407873,0.797886,0.955287
2006/10/13,1.507178,-0.492156,-0.201410,-0.650734,0.546477,0.492856,0.229984
2006/10/16,1.344555,0.363873,0.340147,0.257841,1.564889,0.507850,0.282535
2006/10/17,-0.674142,-0.903102,-0.985906,-0.974176,-0.032310,-0.582792,-0.398122
2006/10/18,-0.017910,0.916978,0.863324,0.655915,-0.282784,0.576079,0.137026
2006/10/19,1.007114,0.661425,0.549411,0.494713,0.312651,0.536272,0.094169
2006/10/20,0.640619,0.368570,0.528265,0.098924,0.225919,0.265466,0.065005
2006/10/23,0.572076,0.252161,0.231822,-0.657895,0.446864,-0.316529,0.619303
2006/10/24,0.449768,-0.085020,0.040871,-0.186097,0.125437,0.295925,0.007090
2006/10/25,1.595552,0.656775,0.594186,0.651205,-0.263309,0.779831,0.362920
2006/10/26,-0.297153,0.887824,0.937068,0.325219,1.168345,0.116892,0.604754
2006/10/27,0.152713,-0.279427,0.091652,0.528836,-0.003982,0.039048,-0.854149
2006/10/30,-0.317268,-0.707404,-0.235649,0.174297,-1.746089,-0.258634,0.035479
2006/10/31,0.878975,0.190747,0.537649,0.816824,0.034566,0.318758,0.003078
2006/11/1,-2.278128,0.481088,0.409674,0.576630,0.451704,0.250070,-0.768550
2006/11/2,0.541556,-1.132360,-1.057979,-0.498147,-0.306013,-0.020627,-0.042035
2006/11/3,1.297003,0.047191,-0.205622,0.062742,-0.816446,-0.371599,-0.209118
2006/11/6,0.653193,1.258522,1.491739,0.997212,-0.361107,1.004838,1.127753
2006/11/7,-0.005641,1.352155,1.230845,0.984390,0.864321,1.021471,0.207389
2006/11/8,0.623968,-0.295764,-0.513375,-0.236657,-1.457326,-0.422608,0.248056
2006/11/9,0.120515,0.565130,0.385321,-0.012759,-0.821767,-0.336130,-0.523337
2006/11/10,-0.516429,0.508879,0.537269,0.945376,0.217730,0.387295,0.186958
2006/11/13,-0.566870,0.360899,0.205210,-0.130751,-1.217202,-0.621361,0.237476
2006/11/14,-0.292652,-0.290680,-0.167491,-0.214400,1.996913,-0.591340,0.651023
2006/11/15,0.888060,0.589215,0.575761,0.758616,-0.562979,0.390021,0.258073
2006/11/16,-0.562330,-0.039349,0.208231,-0.040223,-0.680638,0.467099,0.211449
2006/11/17,-0.260607,-1.016371,-0.371640,-0.160071,-0.127928,-0.713608,0.098029
2006/11/20,-0.012494,0.185384,0.452714,-0.026867,-2.879200,0.323090,-0.020658
2006/11/21,1.503924,0.164368,0.254947,0.178597,0.250524,0.109281,0.168616
2006/11/22,0.232330,0.803161,1.116198,0.928752,2.282374,0.039690,0.257366
2006/11/23,0.736278,-0.355567,0.114452,0.137803,0.403892,-0.252913,0.000000
2006/11/24,0.479792,0.480015,0.134190,0.523408,-0.739111,0.548766,-0.342849
2006/11/27,-0.522499,-1.340441,-1.577417,-1.227367,0.692400,-0.879449,-1.403744
2006/11/28,-0.176492,0.065790,-0.060344,0.416154,-0.100867,0.173407,0.337982
2006/11/29,0.592043,1.469519,1.416801,1.132485,1.683354,1.122543,0.944783
2006/11/30,0.189080,-0.190680,-0.085915,0.015242,1.913265,0.350007,0.096553
2006/12/1,-0.046532,-0.825166,-0.442067,-0.301428,0.506680,0.241752,-0.238601
2006/12/4,0.603493,0.706885,0.758274,0.441068,-0.086192,0.362606,0.870849
2006/12/5,0.652645,1.031326,1.007194,0.412330,-0.193695,0.229545,0.381512
2006/12/6,-0.391635,-0.109146,0.087701,0.239518,1.195402,0.035324,-0.136880
2006/12/7,-0.070473,0.430092,0.525830,0.275778,0.278041,0.378967,-0.414402
2006/12/8,-0.001951,0.247666,0.362703,0.125002,-0.660765,0.484623,0.156692
2006/12/11,-0.272025,0.040854,-0.096242,-0.247776,-0.624547,-0.507572,0.218492
2006/12/12,-0.595076,0.175947,0.264310,0.189419,0.537801,0.554754,-0.123528
2006/12/13,0.289085,0.686966,0.570942,0.230375,0.000696,0.621214,0.101851
2006/12/14,0.656093,0.257709,0.111146,-0.371492,0.530170,0.319948,0.833933
2006/12/15,-1.507722,-0.056080,-0.041280,0.031765,0.298637,-0.073037,0.088713
2006/12/18,-0.586695,-0.315442,-0.007855,-0.242621,0.144146,-0.490544,-0.363084
2006/12/19,0.091801,-0.095972,0.074595,0.470712,-1.182667,0.227786,0.204639
2006/12/20,0.751263,0.709983,0.624868,0.199747,1.129847,0.061335,-0.132379
2006/12/21,-1.032836,-0.212962,-0.296377,-0.245705,0.308286,-0.386252,-0.375442
2006/12/22,-0.546481,-1.055980,-1.102773,-1.081152,-0.137271,0.031398,-0.519287
2006/12/25,0.000000,0.000000,0.000000,0.000000,-0.355352,0.000000,0.000000
2006/12/26,-0.220048,-0.155952,-0.155921,-0.156028,0.292828,-0.163366,0.408409
2006/12/27,1.150218,1.434109,1.475191,1.239874,0.502617,0.766657,0.695200
2006/12/28,0.526810,0.061492,0.188972,0.340997,-0.088774,0.199419,-0.154179
2006/12/29,-0.321834,0.491557,0.140680,0.464916,0.013715,-0.453771,-0.441367
2007/1/1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2007/1/2,0.049494,2.020880,1.967685,1.811638,0.277334,2.227139,0.000000
2007/1/3,-2.097769,-0.700233,-0.444670,-0.472218,-0.453408,-0.866705,-0.091189
2007/1/4,-1.624917,-1.451265,-1.082370,-1.229888,1.160588,-0.883963,0.173099
2007/1/5,-0.700208,-1.656961,-1.908064,-1.306607,-1.044470,-1.922459,-0.625856
2007/1/8,0.528843,0.122441,0.383761,-0.171686,0.118008,-0.038348,0.210381
2007/1/9,-0.898951,0.162973,0.026038,0.163411,0.268971,0.337228,-0.011038
2007/1/10,-0.088683,-0.977546,-1.177627,-1.105102,-1.975110,-0.881759,0.262627
2007/1/11,0.493863,1.504457,1.357637,0.973566,-1.093015,1.396987,0.692400
2007/1/12,1.934357,0.453226,0.578757,0.718309,1.773995,1.102791,0.489400
2007/1/15,0.834219,0.241268,0.427523,0.547954,0.959377,0.737954,0.000000
2007/1/16,-0.784740,-0.725260,-0.253925,-0.415147,-0.262873,-1.002052,0.107265
2007/1/17,-0.035940,-0.334523,-0.102172,-0.702395,0.428414,0.348316,-0.092611
2007/1/18,-0.844605,-0.140198,-0.174408,-0.049655,-0.134966,0.139379,-0.334392
2007/1/19,0.904226,0.943033,0.817144,0.924278,-0.161738,0.527992,0.305378
2007/1/22,-0.259727,-0.524506,-0.762579,-0.183289,0.726791,-0.187872,-0.527863
2007/1/23,1.133519,0.458032,0.467172,0.809549,0.215373,0.614164,0.363094
2007/1/24,0.709189,0.583026,0.489771,0.505779,0.842104,0.242395,0.868274
2007/1/25,-0.305326,-0.414478,-0.246838,-0.197786,-0.452623,-0.401621,-1.127757
2007/1/26,0.092403,-1.023344,-1.231800,-1.246725,-0.527913,-1.208405,-0.120430
2007/1/29,-0.349096,0.880537,0.744552,0.273663,0.044793,0.102646,-0.084961
2007/1/30,0.724174,0.623761,1.051181,0.293213,0.188641,0.220264,0.572850
2007/1/31,0.191027,-0.357223,0.284934,-0.002360,-0.060749,-0.791754,0.665503
2007/2/1,1.322944,1.141028,1.146733,0.784507,1.290784,1.936759,0.524109
2007/2/2,-0.842674,-0.108147,0.115210,0.022788,-0.275361,0.342544,0.192529
2007/2/5,0.468378,-0.268600,-0.490343,-0.156812,-0.877477,-0.282435,-0.076075
2007/2/6,0.074774,0.175692,0.218913,-0.009848,0.822387,0.873271,0.086886
2007/2/7,-0.450146,0.948206,1.115815,0.991174,-0.388325,0.410250,0.175442
2007/2/8,0.313499,-0.495905,-0.361130,-0.672623,-0.839049,-0.951346,-0.116368
2007/2/9,0.026700,0.154807,0.185263,0.273105,0.989313,0.055952,-0.740990
2007/2/12,-0.218938,-1.116367,-0.978628,-0.825322,-0.090322,-0.514197,-0.363817
2007/2/13,1.673836,1.027646,0.921602,0.862767,1.119099,0.213490,0.765584
2007/2/14,0.303796,1.639493,1.860699,1.401133,1.032310,1.514964,0.770962
2007/2/15,0.883605,0.075532,0.129261,0.112067,1.734445,-0.141238,0.124578
2007/2/16,0.117124,-0.327990,-0.233892,-0.135507,-0.030760,-0.415141,-0.069788
2007/2/19,-0.210345,0.638051,0.573324,0.400020,-0.042979,0.295295,0.000000
2007/2/20,0.018972,-0.337491,0.175201,-0.779805,-0.159250,-0.027834,0.311746
2007/2/21,0.541797,-0.455463,-0.758192,-1.051517,-0.549166,-1.112482,-0.124060
2007/2/22,-0.241295,0.061476,0.291271,0.180910,0.516942,0.364695,-0.082986
2007/2/23,0.366595,0.607162,0.773195,0.396390,0.994089,0.815670,-0.348652
2007/2/26,0.388596,0.719039,0.521432,0.796375,0.597412,0.512350,-0.131678
2007/2/27,-3.217025,-2.579389,-2.554630,-2.243962,1.205628,-2.239350,-3.497658
2007/2/28,-0.725014,-1.470280,-1.746409,-1.430830,-3.122973,-2.090122,0.525860
2007/3/1,-0.594383,-1.394574,-1.438556,-1.498732,-0.118798,-0.987441,-0.260551
2007/3/2,-1.173485,-0.475140,-0.465564,-0.245540,-0.589055,-0.653488,-1.183163
2007/3/5,-1.333330,-1.346194,-1.625506,-1.524484,-2.574504,-1.920192,-1.008850
2007/3/6,1.521683,0.969969,1.037677,0.547200,1.606318,1.307601,1.544928
2007/3/7,0.692866,0.742257,0.823578,0.292771,-0.467772,0.602170,-0.233369
2007/3/8,0.350444,1.083647,1.282149,1.082181,1.215668,1.138011,0.706325
2007/3/9,0.679376,0.146956,0.015397,-0.261004,-0.138378,0.373099,0.077453
2007/3/12,0.483629,-0.188835,0.537097,0.044921,1.124694,-0.323520,0.281027
2007/3/13,-1.984744,-1.067524,-1.200225,-0.732889,-0.420540,-0.984807,-2.035062
2007/3/14,-0.419593,-2.340787,-2.478132,-2.214651,-2.507750,-2.571960,0.631416
2007/3/15,0.392843,2.027552,2.253728,1.792102,0.432141,2.324992,0.394746
2007/3/16,-0.286472,0.371886,0.441351,0.274835,-0.576696,0.268572,-0.380796
2007/3/19,1.421907,1.278256,1.377920,1.425481,0.468866,1.168236,1.107084
2007/3/20,0.657730,0.741762,0.468366,-0.011730,1.058412,1.130425,0.639510
2007/3/21,1.955806,0.202900,0.259739,0.596314,-0.429498,0.717487,1.687890
2007/3/22,-0.250983,2.017515,2.513185,2.391190,1.468675,1.341323,-0.035360
2007/3/23,0.593447,0.186158,0.257142,0.157242,0.572247,0.107264,0.084550
2007/3/26,0.466433,-0.734195,-0.869096,-0.865944,-0.116155,-0.429039,0.084184
2007/3/27,-0.509008,0.253724,0.603035,0.066105,-0.982043,-0.141466,-0.622825
2007/3/28,-0.023575,-0.486384,-0.546015,-0.207727,0.432588,-0.392366,-0.793929
2007/3/29,0.282920,1.130923,0.954319,1.078548,-1.216515,0.750414,0.358732
2007/3/30,-0.385571,-0.087975,0.084311,-0.153702,-0.092536,-0.307022,-0.089469
2007/4/2,0.680532,0.723442,0.815753,1.210579,-1.579494,1.027019,0.281970
2007/4/3,0.759200,1.146935,1.513142,0.906462,0.534404,0.837094,0.931259
2007/4/4,0.561402,0.444561,0.336005,0.034630,1.667073,-0.092461,0.116222
2007/4/5,0.445872,0.586236,0.628570,0.578390,-0.574555,0.230550,0.303582
2007/4/6,0.000000,0.000000,0.000000,0.000000,-0.236336,0.000000,0.000000
2007/4/9,0.322299,-0.522359,-0.522318,-0.522275,0.614082,-0.505842,0.059494
2007/4/10,-0.102517,0.943978,1.560446,1.502566,0.018086,0.874011,0.250394
2007/4/11,-0.031001,-0.333858,-0.194463,-0.259830,-0.005998,0.215099,-0.676633
2007/4/12,1.489408,0.345050,0.203718,0.218525,-0.490287,0.039459,0.607503
2007/4/13,0.539325,0.805643,1.041433,0.699729,-1.516321,0.868043,0.347501
2007/4/16,1.038236,1.460332,1.975408,1.226793,0.866242,1.169986,1.053968
2007/4/17,-0.075293,0.126365,0.354118,0.232125,-0.048853,0.478353,0.206736
2007/4/18,0.582751,-0.308665,-0.765419,-0.293890,1.678313,-0.720302,0.053377
2007/4/19,-1.038511,0.048008,-0.652897,-0.542930,-1.398476,-0.290731,-0.166691
2007/4/20,0.975514,1.628793,1.246192,1.184660,-0.316874,0.702976,0.897234
2007/4/23,-0.291923,-0.536243,-0.296781,-0.671668,-0.072833,-0.231498,-0.204763
2007/4/24,-0.174106,-0.100997,-0.515456,-0.026849,0.179667,-0.700952,-0.026295
2007/4/25,1.150754,1.210380,1.243288,1.342414,-1.225364,0.674095,0.976049
2007/4/26,-1.018933,-0.476976,0.205470,-0.124542,0.230824,-0.587980,-0.046293
2007/4/27,0.844114,0.135346,-0.063957,-0.097119,-0.285363,-0.246761,-0.021951
2007/4/30,-0.861956,0.381502,0.199689,0.205501,-0.037674,0.364312,-0.838153
2007/5/1,-0.388502,-0.374407,-0.374403,-0.374299,-0.687621,-0.458163,0.277127
2007/5/2,1.409177,0.480333,0.600548,0.186012,0.356069,0.518434,0.683040
2007/5/3,0.979910,-0.065061,-0.287789,-0.608376,-0.182967,0.698742,0.409329
2007/5/4,0.469978,1.173955,0.222568,0.777006,0.091448,1.250052,0.200909
2007/5/7,1.175291,0.275648,0.329698,0.299973,1.993051,0.193097,0.235580
2007/5/8,0.178260,-1.343631,-1.850237,-1.371962,0.014897,-1.112406,-0.113332
2007/5/9,-0.264961,0.470425,0.510457,0.688407,0.892052,0.293397,0.340732
2007/5/10,-0.404878,-0.886313,-1.127807,-1.250055,-1.114463,-1.067107,-1.404360
2007/5/11,0.667152,0.641799,0.741338,0.561648,-0.506283,0.498238,0.971114
2007/5/14,-0.052295,-0.316479,-0.128542,0.164575,0.357001,-0.226131,-0.204371
2007/5/15,1.036798,0.765381,0.999514,1.322311,-0.931872,0.396850,-0.161964
2007/5/16,0.357980,-0.702084,-0.431290,-0.636783,-0.320731,-0.214442,0.831695
2007/5/17,0.970697,-0.457226,-0.371799,-0.206291,-0.722432,-0.030962,-0.112198
2007/5/18,0.634808,1.275680,1.397602,0.868305,-0.519872,0.854312,0.642921
2007/5/21,0.533478,-0.462797,-0.164849,-2.213002,0.573232,-0.313126,0.191031
2007/5/22,-0.174703,0.125065,0.584533,-0.366501,1.286971,-0.240206,-0.023616
2007/5/23,0.609512,0.662796,1.161588,0.841336,0.398771,0.877566,-0.144317
2007/5/24,-1.490314,-1.546266,-0.971370,-1.845225,-0.041544,-0.924684,-1.008782
2007/5/25,0.788075,0.323698,0.353662,0.288412,-1.458859,-0.009868,0.550191
2007/5/28,0.283450,0.227026,0.000000,0.347926,0.503844,0.000000,0.000000
2007/5/29,-0.077589,-0.012305,0.766713,-0.282916,0.676521,0.353825,0.207906
2007/5/30,0.638501,-0.655602,-0.617413,-0.408137,-0.122195,-0.453167,0.817299
2007/5/31,0.162420,1.241826,1.690161,0.397055,1.062776,0.442051,0.038522
2007/6/1,0.965749,0.674438,1.013131,-0.428786,0.562568,0.878040,0.372837
2007/6/4,0.794380,-0.101976,0.405825,-0.181251,0.518414,0.396048,0.202881
2007/6/5,-0.379996,-0.497218,-0.313433,0.685488,0.326051,-0.380489,-0.537418
2007/6/6,-1.334223,-1.944614,-2.668828,-1.608263,0.608812,-1.742202,-0.913163
2007/6/7,-1.949039,-1.754500,-1.683954,-1.141574,-0.339133,-0.856052,-1.798875
2007/6/8,0.830708,-0.909951,-1.136820,-1.280722,-1.554048,-0.686491,1.135264
2007/6/11,0.163113,0.867644,1.431714,0.148526,0.168653,0.873583,0.095032
2007/6/12,-0.945375,-1.008918,-0.593580,-0.574462,-0.479434,-0.356546,-1.055736
2007/6/13,0.826290,0.537862,-0.073784,0.538830,-0.829879,0.542670,1.488202
2007/6/14,0.934885,1.903383,2.156139,1.681345,0.119410,1.215866,0.493526
2007/6/15,1.471487,1.348301,2.624567,1.535463,0.422635,1.577889,0.658066
2007/6/18,-0.623541,-0.086390,0.292609,-0.751498,0.799055,-0.235944,-0.121533
2007/6/19,0.445087,-0.137076,0.064585,0.426965,-0.136010,-0.490662,0.175446
2007/6/20,-1.267925,0.325929,0.744719,-0.036746,-0.014169,0.242184,-1.357125
2007/6/21,0.353426,-1.259559,-1.723684,-1.027686,0.287820,-0.883506,0.607813
2007/6/22,-0.479199,0.030699,0.049424,-0.456716,-0.964767,-0.231918,-1.256584
2007/6/25,-1.452443,-0.144070,-0.060984,0.071509,-0.413551,0.346640,-0.372110
2007/6/26,-1.101433,-0.819056,-0.888634,-1.078199,0.551967,-0.296190,-0.329811
2007/6/27,0.373330,-0.377724,-0.967734,-0.680704,-1.014623,-0.575716,0.911878
2007/6/28,0.558706,1.352399,1.827591,0.802663,0.076647,0.976572,-0.044979
2007/6/29,1.469331,1.082428,1.344111,0.867229,1.003271,0.701856,-0.162443
2007/7/2,0.972982,0.423315,0.380263,1.025100,1.307172,0.130217,1.084387
2007/7/3,0.257497,0.592561,1.089992,0.792259,0.110466,0.933669,0.343827
2007/7/4,0.339683,0.538254,0.460862,0.119640,-0.195029,0.455308,0.000000
2007/7/5,0.036504,-0.716908,-1.167828,-1.011031,0.132999,-0.807220,0.064809
2007/7/6,1.222513,0.932282,0.974920,0.734468,-0.778258,0.921795,0.361229
2007/7/9,0.332508,0.049888,0.378335,0.605061,0.667964,0.395744,0.053827
2007/7/10,-0.572335,-0.732516,-0.695237,-0.524003,0.801208,-0.778311,-1.430718
2007/7/11,-0.295638,0.118234,-0.462923,-0.228095,-1.026566,0.236185,0.541395
2007/7/12,2.383955,1.599460,1.880152,0.730632,-0.780185,0.916006,1.830770
2007/7/13,1.037370,0.269639,0.470044,0.479856,1.432078,0.457608,0.323703
2007/7/16,-0.662793,0.031482,0.084303,0.239067,0.139170,-0.070242,-0.171149
2007/7/17,0.362373,-0.379845,-0.827579,-0.475413,-0.435532,-0.193878,0.030879
2007/7/18,1.590603,-1.494909,-1.596560,-0.609893,-0.776344,-0.962934,-0.220050
2007/7/19,0.348955,1.283987,1.322537,0.950919,0.354007,0.993035,0.449840
2007/7/20,-0.340259,-1.625430,-1.364579,-1.389754,1.202100,-0.518934,-1.208675
2007/7/23,-0.939425,0.723755,0.779137,0.466103,-1.129258,0.646012,0.453465
2007/7/24,-2.479432,-1.627002,-1.672132,-1.791673,1.026923,-1.750976,-1.995987
2007/7/25,-0.160374,-2.023304,-2.358501,-1.883104,-0.352946,-1.312662,0.400025
2007/7/26,-2.427485,-2.800906,-2.416696,-2.035606,-0.154964,-3.350643,-2.345198
2007/7/27,-1.403766,-0.970714,-1.055134,-0.801451,-1.767445,-1.267272,-1.558743
2007/7/30,-0.010720,0.284061,0.298991,0.001768,0.603662,-0.440138,1.007389
2007/7/31,0.077609,1.854221,1.767515,1.696134,-0.588232,2.789028,-1.261048
2007/8/1,-0.821783,-1.814668,-1.476017,-2.147147,-1.743956,-1.815800,0.663079
2007/8/2,1.717252,0.482749,0.799309,0.794632,-0.312520,0.928862,0.475368
2007/8/3,-2.088459,-0.771446,-0.613173,-0.142536,0.850730,-0.827570,-2.655159
2007/8/6,0.104417,-1.060440,0.256709,-0.399993,0.163286,-0.963188,2.296770
2007/8/7,-0.202888,1.289941,0.622463,1.584277,-0.871257,1.388325,0.650200
2007/8/8,2.250332,2.711927,1.603072,2.212605,-0.505386,2.185977,1.439566
2007/8/9,-2.749774,-2.880979,-2.771376,-2.284457,1.686077,-2.403800,-2.924316
2007/8/10,0.089789,-3.334103,-1.802814,-2.921540,-2.260902,-4.186413,-0.021907
2007/8/13,-0.025695,1.646225,1.301902,0.968045,-0.629802,2.517334,-0.063273
2007/8/14,-2.532684,-1.917237,-0.926718,-1.183444,0.687203,-1.811542,-1.817157
2007/8/15,-2.496988,-1.422871,-0.616880,-0.754355,-2.103152,-0.981763,-1.457093
2007/8/16,-1.290478,-3.921236,-3.116169,-3.657962,0.885265,-4.618832,0.211628
2007/8/17,2.996801,2.602867,2.266682,2.827202,-5.603793,3.555736,2.424239
2007/8/20,0.682588,0.437376,0.217216,0.206221,2.194892,0.216169,0.005864
2007/8/21,1.032247,0.471238,0.348946,0.179951,2.148782,-0.046439,0.154096
2007/8/22,1.373627,2.045327,1.368504,1.872868,-0.860655,2.189636,1.175196
2007/8/23,0.754727,0.553882,0.640973,0.817924,1.997770,0.721956,-0.106669
2007/8/24,0.553649,1.365552,0.432692,1.058185,-0.158471,0.657357,1.134863
2007/8/27,-0.258090,0.387839,-0.252435,0.010055,0.012614,0.238635,-0.853963
2007/8/28,-2.640645,-2.095744,-0.827765,-1.944403,0.730653,-2.149733,-2.361238
2007/8/29,1.762243,0.848147,0.122015,0.815171,-1.845991,0.769710,2.151777
2007/8/30,0.071263,1.236498,1.038413,0.771429,0.080307,1.344258,-0.378837
2007/8/31,1.578799,1.254192,1.549995,0.877990,2.460758,1.567429,1.155784
2007/9/3,0.540263,-0.308233,0.029064,0.083792,-0.168751,0.216601,0.000000
2007/9/4,0.654361,0.212924,0.767325,-0.060774,-0.870669,0.634823,1.065893
2007/9/5,-0.498316,-1.738173,-1.238758,-1.964033,-0.897411,-1.195982,-1.114581
2007/9/6,0.696337,0.760345,0.722355,0.577999,0.126218,0.789898,0.401649
2007/9/7,-1.075509,-2.121731,-1.917355,-1.812596,0.728146,-1.772129,-1.696811
2007/9/10,-0.488466,-0.657798,-0.675959,0.114654,-1.982916,-0.764444,-0.154964
2007/9/11,1.495356,1.995008,1.435842,1.410248,-0.239910,2.374506,1.347287
2007/9/12,1.108332,0.826672,0.644628,0.837725,-0.291447,0.429761,-0.007334
2007/9/13,1.109535,0.977697,0.817208,1.006805,-1.365553,0.693577,0.830672
2007/9/14,0.118891,-0.606760,-0.630268,-0.853746,1.844993,-1.921932,0.028735
2007/9/17,0.149570,-1.835497,-0.350934,-0.930275,0.043445,-2.186837,-0.535985
2007/9/18,2.075875,1.987942,1.310077,1.656701,-2.896581,1.295409,2.850873
2007/9/19,0.122039,3.838340,3.030927,2.805783,3.398917,2.840500,0.586773
2007/9/20,0.656523,0.225362,0.737075,0.103768,1.522938,0.275470,-0.663150
2007/9/21,0.860143,0.356390,0.869988,0.004315,-1.625641,0.780232,0.462738
2007/9/24,-0.000419,-0.183920,-0.157105,0.111507,0.381970,0.119936,-0.491952
2007/9/25,0.303580,-0.673650,-0.122802,-0.484200,1.588461,-1.390674,-0.017644
2007/9/26,-0.271798,0.778929,0.423100,0.889289,-0.692498,0.512612,0.523544
2007/9/27,1.085067,0.972178,0.895856,0.183340,2.505715,1.313302,0.449353
2007/9/28,0.528363,0.218664,0.579456,-0.004438,0.679810,0.347284,-0.289969
2007/10/1,0.892677,1.120847,0.939515,1.463102,-0.609007,0.918769,1.316340
2007/10/2,-0.924980,-0.177492,-0.322992,-0.556072,1.252863,-0.130478,-0.006427
2007/10/3,-0.525219,0.093507,0.160964,-0.111070,0.650787,0.337107,-0.468960
2007/10/4,0.492442,-0.119501,-0.233583,0.275022,-0.310181,0.408024,0.221904
2007/10/5,2.607228,0.733430,0.962331,0.582111,-0.148798,0.694607,0.974196
2007/10/8,-0.457689,-0.697109,-0.897295,-0.860928,-0.751282,-1.022758,-0.325994
2007/10/9,0.317731,0.712358,0.284266,1.127601,0.618600,0.892308,0.797093
2007/10/10,0.226398,0.175695,0.648833,0.078183,-0.166378,0.729199,-0.120661
2007/10/11,0.523966,0.968102,1.244230,0.835332,0.759535,1.066970,-0.523194
2007/10/12,0.430575,-0.816440,-0.314266,-0.178222,-0.882484,-0.109411,0.499992
2007/10/15,-0.470564,-0.272593,-0.543469,-1.004526,-0.192281,-0.873355,-0.859367
2007/10/16,-1.144965,-1.109452,-0.743133,-0.806762,-1.142382,-0.953399,-0.687533
